,Date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,SP500,AMERIBOR,T10YIE,T5YIE,BAMLH0A0HYM2,BAMLH0A0HYM2EY,DGS10,DGS1,RIFSPPFAAD90NB,DCPN3M,DCPF1M,DCOILWTICO,DHHNGSP,USRECD,USRECDM,USRECDP
847,5/12/2022,0.17,1.2,-1.23,-0.37,-1.09,0.001,-0.40534,3930.08,0.92736,2.59,2.89,4.77,7.53,2.84,1.96,1.4,,0.89,106.15,7.25,0,0,0
848,5/13/2022,2.76,0.4,-2.2,-2.16,-0.68,0.001,-0.408727,4023.89,0.92499,2.69,3.03,4.63,7.49,2.93,2.04,,,,110.52,7.75,0,0,0
849,5/16/2022,-0.6,0.09,1.35,0.19,1.32,0.001,-0.416415,4008.01,0.92636,2.68,3.04,4.71,7.5,2.88,2.07,,,,114.07,8.07,0,0,0
850,5/17/2022,2.14,0.94,-0.05,-0.7,-0.32,0.001,-0.419288,4088.85,0.92763,2.71,3.08,4.6,7.5,2.98,2.16,1.37,,0.98,112.31,8.26,0,0,0
851,5/18/2022,-4.04,0.47,1.53,-0.54,0.35,0.001,-0.422459,3923.68,0.94276,2.72,3.05,4.84,7.68,2.89,2.16,1.37,,0.91,109.67,8.53,0,0,0
852,5/19/2022,-0.34,0.41,-0.8,-1.21,-0.86,0.001,-0.425929,3900.79,0.9391,2.59,2.97,4.92,7.72,2.84,2.11,1.4,1.04,0.98,112.21,8.21,0,0,0
853,5/20/2022,-0.05,-0.14,-0.19,-0.1,0.16,0.001,-0.429699,3901.36,0.93083,2.55,2.88,4.91,7.67,2.78,2.07,,,,112.63,7.97,0,0,0
854,5/23/2022,1.74,-0.91,1.29,-0.03,1.02,0.001,-0.44311,3973.75,0.9365,2.6,2.92,4.82,7.64,2.86,2.09,1.25,1.19,0.93,110.32,8.16,0,0,0
855,5/24/2022,-1.23,-0.48,1.85,1.43,1.13,0.001,-0.448666,3941.48,0.93646,2.55,2.87,4.94,7.64,2.76,2.02,1.31,1.2,0.92,112.55,8.87,0,0,0
856,5/25/2022,1.22,0.74,0.21,-0.54,0,0.001,-0.454815,3978.73,0.93476,2.56,2.88,4.74,7.41,2.75,2.01,1.5,,0.91,112.88,9.44,0,0,0
857,5/26/2022,2.18,0.02,-0.62,-0.16,-0.31,0.001,-0.46156,4057.84,0.931,2.62,2.96,4.38,7.05,2.75,1.99,1.52,,,116.19,9.19,0,0,0
858,5/27/2022,2.58,0.04,-1.3,-0.66,-0.26,0.001,-0.468903,4158.24,0.93198,2.63,2.95,4.19,6.88,2.74,2.01,1.52,,,114.96,8.3,0,0,0
859,5/31/2022,-0.71,-0.39,0.45,0.82,-0.25,0.001,-0.500008,4132.15,0.92342,2.64,2.96,4.22,7,2.85,2.08,,,1.12,114.38,8.46,0,0,0
860,6/1/2022,-0.75,0.22,0.79,-0.19,1.08,0.003,-0.506086,4101.23,0.91483,2.65,2.96,4.13,7.03,2.94,2.16,1.51,1.07,,115.26,8.47,0,0,0
861,6/2/2022,2.09,0.41,-2.07,-0.45,-1.48,0.003,-0.50998,4176.82,0.91361,2.66,2.97,4.15,7.03,2.92,2.15,1.54,,1.09,116.88,8.9,0,0,0
862,6/3/2022,-1.63,1.02,0.53,-0.8,0.45,0.003,-0.511691,4108.54,0.91845,2.74,3.04,4.21,7.12,2.96,2.18,1.58,,1.13,118.97,8.34,0,0,0
863,6/6/2022,0.33,0.06,0.65,0.47,0.18,0.003,-0.504743,4121.43,0.92664,2.76,3.05,4.19,7.19,3.04,2.23,1.55,,1.12,118.41,9.08,0,0,0
864,6/7/2022,0.99,0.19,-0.14,-1.58,0.66,0.003,-0.499754,4160.68,0.92152,2.73,3.03,4.34,7.28,2.98,2.26,1.62,,1.11,119.55,9.28,0,0,0
865,6/8/2022,-1.02,-0.26,-0.53,-0.69,-0.22,0.003,-0.493595,4115.77,0.92651,2.75,3.06,4.34,7.33,3.03,2.29,1.65,,1.21,121.94,9.43,0,0,0
866,6/9/2022,-2.44,0.44,0.26,0.86,0.15,0.003,-0.486265,4017.82,0.91562,2.75,3.08,4.42,7.45,3.04,2.35,1.65,,,121.52,8.16,0,0,0
867,6/10/2022,-3,0.27,0.62,0.31,0.48,0.003,-0.477762,3900.86,0.91496,2.76,3.13,4.51,7.71,3.15,2.58,1.33,,,120.73,8.78,0,0,0
868,6/13/2022,-4.13,-0.48,0.62,1.72,-0.37,0.003,-0.44504,3749.63,0.92097,2.74,3.11,4.87,8.29,3.43,2.89,1.77,,1.32,120.92,9,0,0,0
869,6/14/2022,-0.25,0.12,0.12,0.11,0.04,0.003,-0.43153,3735.48,0.93413,2.6,2.88,4.9,8.44,3.49,3.15,1.76,,1.33,118.92,7.68,0,0,0
870,6/15/2022,1.55,-0.02,-1.65,-0.2,-1.13,0.003,-0.416689,3789.99,0.94279,2.7,3,4.82,8.25,3.33,2.93,,,,115.32,7.72,0,0,0
871,6/16/2022,-3.52,-1.1,0.03,0.62,-0.64,0.003,-0.400513,3666.77,1.68314,2.62,2.87,5.17,8.51,3.28,2.88,2.13,,,117.56,7.88,0,0,0
872,6/17/2022,0.47,0.73,-2.62,0.37,-2.01,0.003,-0.382995,3674.84,1.69596,2.58,2.8,5.15,8.45,3.25,2.86,2.05,,1.62,109.56,7.37,0,0,0
873,6/21/2022,2.38,-0.82,0.24,-0.92,0,0.003,-0.29962,3764.79,1.7049,2.61,2.84,5.05,8.39,3.31,2.92,,,1.66,110.49,6.6,0,0,0
874,6/22/2022,-0.18,0.03,-1.77,0.62,-1.6,0.003,-0.27553,3759.89,1.71283,2.54,2.74,5.32,8.51,3.16,2.79,2.14,,,106.22,6.76,0,0,0
875,6/23/2022,1.13,0.3,-3.85,0.5,-1.87,0.003,-0.250134,3795.73,1.70731,2.5,2.69,5.38,8.48,3.09,2.78,2.23,,1.76,105.75,6.54,0,0,0
876,6/24/2022,3.11,-0.41,-0.04,0.11,-0.33,0.003,-0.223424,3911.74,1.70099,2.56,2.82,5.18,8.32,3.13,2.83,2.27,,,109.07,5.8,0,0,0
877,6/27/2022,-0.28,0.77,1.24,-0.3,1.29,0.003,-0.135213,3900.11,1.70332,2.55,2.79,5.11,8.33,3.2,2.89,2.19,,1.71,111.44,6.09,0,0,0
878,6/28/2022,-2.1,0.04,2.36,-0.68,1.29,0.003,-0.102935,3821.55,1.70632,2.48,2.73,5.26,8.48,3.2,2.88,2.24,,1.76,113.66,6.66,0,0,0
879,6/29/2022,-0.2,-0.59,-1.3,1.09,-0.85,0.003,-0.0691837,3818.83,1.71262,2.36,2.59,5.62,8.74,3.1,2.88,2.1,,,111.65,6.69,0,0,0
880,6/30/2022,-0.96,0.51,-0.15,0.89,-0.16,0.003,-0.0339497,3785.38,1.71245,2.33,2.58,5.87,8.88,2.98,2.8,2.25,,,107.76,6.54,0,0,0
881,7/1/2022,1.15,-0.01,0.11,-0.74,-0.1,0.004,0.00277861,3825.33,1.70443,2.34,2.6,5.92,8.83,2.88,2.79,2.77,,1.72,110.3,5.75,0,0,0
882,7/5/2022,0.49,1.1,-3.35,-1.69,-2.12,0.004,0.136102,3831.39,1.71524,2.3,2.51,5.99,8.84,2.82,2.77,2.14,,1.63,101.55,5.72,0,0,0
883,7/6/2022,0.17,-0.89,-0.73,0.06,-0.3,0.004,0.166811,3845.08,1.70474,2.29,2.48,5.8,8.77,2.93,2.82,2.26,,1.65,100.31,5.65,0,0,0
884,7/7/2022,1.77,0.87,-0.98,-0.8,-1.33,0.004,0.196539,3902.62,1.71036,2.33,2.53,5.5,8.57,3.01,2.87,,,,104.62,5.83,0,0,0
885,7/8/2022,-0.07,0.07,-0.07,-0.26,-0.22,0.004,0.225295,3899.38,1.70062,2.37,2.62,5.36,8.51,3.09,2.96,2.37,,1.86,106.78,6.4,0,0,0
886,7/11/2022,-1.39,-0.97,1.59,1.69,1.23,0.004,0.305084,3854.43,1.70863,2.32,2.56,5.44,8.49,2.99,2.97,,,,106.09,6.82,0,0,0
887,7/12/2022,-0.88,0.87,0.51,0.07,0.81,0.004,0.328567,3818.8,1.70658,2.32,2.5,5.43,8.46,2.96,3.07,,2.17,1.95,97.69,6.81,0,0,0
888,7/13/2022,-0.39,0.43,-0.4,0.03,-0.33,0.004,0.350382,3801.78,1.70387,2.31,2.51,5.47,8.5,2.91,3.21,,,,98.44,6.68,0,0,0
889,7/14/2022,-0.41,-0.47,-1.01,0.8,-0.02,0.004,0.370538,3790.38,1.71241,2.34,2.54,5.53,8.59,2.96,3.16,,2.44,,97.79,6.9,0,0,0
890,7/15/2022,1.95,0.05,0.47,-0.21,-0.39,0.004,0.38904,3863.16,1.71167,2.36,2.59,5.39,8.44,2.93,3.12,2.45,2.45,1.82,99.59,6.6,0,0,0
891,7/18/2022,-0.71,0.36,1.02,0.12,-0.1,0.004,0.434953,3830.85,1.71822,2.37,2.63,5.25,8.32,2.96,3.13,,2.44,,104.48,7.65,0,0,0
892,7/19/2022,2.8,0.85,-0.56,-0.3,-0.61,0.004,0.447443,3936.69,1.71395,2.39,2.67,5.1,8.24,3.01,3.18,,2.44,,106.12,7.35,0,0,0
893,7/20/2022,0.89,1.09,-1.31,-1.5,-1.49,0.004,0.458578,3959.9,1.7168,2.38,2.67,4.9,8.06,3.04,3.18,,2.5,2.14,104.45,7.58,0,0,0
894,7/21/2022,0.97,-0.33,-1.63,-0.27,-0.89,0.004,0.468362,3998.95,1.71854,2.33,2.55,4.99,7.99,2.91,3.11,2.63,2.47,2.28,98.44,7.99,0,0,0
895,7/22/2022,-1.19,-0.82,1.37,1.71,1.51,0.004,0.476799,3961.63,1.722,2.34,2.56,4.96,7.83,2.77,3.01,,2.52,2.18,97.71,8.25,0,0,0
896,7/25/2022,0.11,0.1,1.69,0.64,0.51,0.004,0.494456,3966.84,1.72139,2.36,2.58,4.95,7.85,2.81,3.07,2.29,2.5,1.8,99.83,8.52,0,0,0
897,7/26/2022,-1.32,0.34,1.06,0.57,1.18,0.004,0.498346,3921.05,1.72642,2.36,2.56,5.06,7.95,2.81,3.06,2.65,2.3,2.37,97.74,9.46,0,0,0
898,7/27/2022,2.72,0.15,-1.27,-0.21,-1.34,0.004,0.501309,4023.61,1.73691,2.42,2.61,5.07,7.89,2.78,3,,,2.29,100.03,8.65,0,0,0
899,7/28/2022,1.19,-0.03,-0.86,0.15,-0.86,0.004,0.503345,4072.43,2.47848,2.48,2.67,4.98,7.72,2.68,2.93,2.7,2.54,2.39,99.11,8.75,0,0,0
900,7/29/2022,1.44,-0.88,0.45,0.48,-1.18,0.004,0.504456,4130.29,2.46123,2.53,2.73,4.77,7.5,2.67,2.98,2.75,2.51,2.4,101.31,8.33,0,0,0
901,8/1/2022,-0.19,0.18,-0.26,0.17,0.35,0.008,0.501748,4118.63,2.46104,2.51,2.72,4.8,7.51,2.6,2.98,2.64,2.54,2.34,96.59,8.2,0,0,0
902,8/2/2022,-0.49,0.55,-1.4,-2.16,-0.45,0.008,0.499419,4091.19,2.4634,2.48,2.69,4.61,7.5,2.75,3.09,2.72,2.54,2.36,97.14,8.01,0,0,0
903,8/3/2022,1.67,0.28,-1.92,-1.47,-0.68,0.008,0.496916,4155.17,2.46349,2.5,2.72,4.54,7.45,2.73,3.14,2.68,2.51,2.39,93.25,7.81,0,0,0
904,8/4/2022,-0.06,0.39,-1.65,-1.29,-0.84,0.008,0.494238,4151.94,2.45754,2.46,2.64,4.55,7.36,2.68,3.11,,2.55,2.34,91.29,8.4,0,0,0
905,8/5/2022,-0.05,0.95,-0.06,-1.29,-0.24,0.008,0.491384,4145.19,2.45905,2.46,2.64,4.44,7.44,2.83,3.29,,2.53,,91.77,8.3,0,0,0
906,8/8/2022,0,0.96,-0.08,-0.45,0.22,0.008,0.481885,4140.06,2.45364,2.48,2.65,4.41,7.36,2.77,3.3,2.75,,,93.52,7.76,0,0,0
907,8/9/2022,-0.68,-1.37,2.12,0.89,1.28,0.008,0.478574,4122.47,2.45323,2.47,2.66,4.46,7.46,2.8,3.33,2.81,2.58,2.36,93.18,7.87,0,0,0
908,8/10/2022,2.36,0.76,-1.6,-1.37,-1.37,0.008,0.47521,4210.24,2.44982,2.43,2.61,4.33,7.29,2.78,3.26,2.65,2.63,2.37,94.68,7.86,0,0,0
909,8/11/2022,-0.07,0.22,1.66,0.73,0.85,0.008,0.471793,4207.27,2.45116,2.47,2.67,4.21,7.24,2.87,3.25,2.88,2.6,,97.02,8.53,0,0,0
910,8/12/2022,1.76,0.49,-0.75,-0.65,-0.54,0.008,0.46832,4280.15,2.45098,2.47,2.67,4.25,7.26,2.84,3.26,2.71,,2.36,94.86,8.73,0,0,0
911,8/15/2022,0.38,-0.01,-0.63,-0.19,-0.01,0.008,0.457376,4297.14,2.44889,2.44,2.62,4.24,7.19,2.79,3.23,2.83,,,92.24,8.62,0,0,0
912,8/16/2022,0.19,-0.14,0.72,1.04,0.53,0.008,0.4533,4305.2,2.45176,2.44,2.61,4.25,7.25,2.82,3.26,2.74,,2.42,89.23,9.28,0,0,0
913,8/17/2022,-0.93,-0.92,1.04,1.26,0.66,0.008,0.448977,4274.04,2.45189,2.46,2.65,4.33,7.4,2.89,3.27,2.67,,2.4,90.85,9.51,0,0,0
914,8/18/2022,0.27,0.35,0.46,0.77,0.08,0.008,0.444405,4283.74,2.45237,2.52,2.7,4.37,7.42,2.88,3.24,2.71,,2.3,93.2,9.42,0,0,0
915,8/19/2022,-1.5,-0.94,0.96,1.06,1.25,0.008,0.439584,4228.48,2.44968,2.55,2.72,4.45,7.58,2.98,3.26,2.82,,2.33,93.55,9.14,0,0,0
916,8/22/2022,-2.14,-0.05,0.36,0.19,0.2,0.008,0.423731,4137.99,2.45028,2.57,2.74,4.62,7.81,3.03,3.32,2.76,2.62,2.44,93.42,9.85,0,0,0
917,8/23/2022,-0.11,0.12,0.33,-0.38,-0.2,0.008,0.418144,4128.73,2.45119,2.58,2.77,4.68,7.87,3.05,3.29,2.86,2.64,2.43,96.46,9.75,0,0,0
918,8/24/2022,0.4,0.52,-0.62,-1.45,-0.49,0.008,0.412424,4140.77,2.45359,2.62,2.79,4.61,7.85,3.11,3.35,2.66,,2.35,95.52,9.27,0,0,0
919,8/25/2022,1.45,0.14,-0.01,0.12,-0.41,0.008,0.406569,4199.12,2.45623,2.6,2.77,4.6,7.79,3.03,3.33,2.83,,,93.33,9.47,0,0,0
920,8/26/2022,-3.38,-0.28,1.69,0.23,0.87,0.008,0.400577,4057.66,2.45149,2.57,2.73,4.65,7.87,3.04,3.36,2.75,,2.44,93.63,9.48,0,0,0
921,8/29/2022,-0.72,-0.39,0.42,0.23,0.42,0.008,0.381435,4030.61,2.4539,2.58,2.71,4.78,8.06,3.12,3.43,2.88,,2.38,97.4,9.24,0,0,0
922,8/30/2022,-1.11,-0.38,-0.24,-0.25,0.12,0.008,0.374223,3986.16,2.4561,2.55,2.67,4.9,8.2,3.11,3.48,2.64,,,92.08,9.1,0,0,0
923,8/31/2022,-0.74,0.22,-0.44,-0.63,-0.12,0.008,0.366538,3955,2.45938,2.48,2.58,5.03,8.34,3.15,3.5,2.99,,,90.09,8.93,0,0,0
924,9/1/2022,-0.01,-1.05,-0.3,0.64,0.56,0.009,0.358378,3966.85,2.45342,2.45,2.52,5.08,8.51,3.26,3.51,2.66,,2.36,87.09,9.38,0,0,0
925,9/2/2022,-0.99,0.11,1.07,-0.08,0.24,0.009,0.349715,3924.26,2.45117,2.47,2.55,5.06,8.39,3.2,3.47,2.81,,2.46,87.29,9.18,0,0,0
926,9/6/2022,-0.51,-0.56,-0.53,-0.15,-0.66,0.009,0.310475,3908.19,2.45587,2.48,2.56,4.98,8.45,3.33,3.61,,,,87.35,8.52,0,0,0
927,9/7/2022,1.92,0.42,-1.53,-1.3,-0.53,0.009,0.299744,3979.87,2.45286,2.45,2.51,4.97,8.37,3.27,3.6,2.95,,2.64,82.5,8.12,0,0,0
928,9/8/2022,0.78,-0.14,-0.19,-1.31,-1.05,0.009,0.288653,4006.18,2.45297,2.41,2.46,4.8,8.23,3.29,3.6,3.13,,2.54,84.04,8.27,0,0,0
929,9/9/2022,1.67,0.38,-0.52,-0.1,-0.49,0.009,0.2772,4067.36,2.45185,2.42,2.51,4.57,8.05,3.33,3.67,2.9,,2.55,87.27,8.31,0,0,0
930,9/12/2022,1.07,0.27,-0.16,-0.16,-0.16,0.009,0.240793,4110.41,2.44944,2.42,2.52,4.5,7.99,3.37,3.7,3.09,,2.8,88.18,8.2,0,0,0
931,9/13/2022,-4.29,0.05,1.44,-0.32,0.92,0.009,0.228181,3932.69,2.44886,2.44,2.56,4.68,8.29,3.42,3.92,2.86,,2.48,87.84,8.49,0,0,0
932,9/14/2022,0.44,-0.19,-0.29,-0.76,-0.44,0.009,0.215352,3946.01,2.44714,2.46,2.62,4.74,8.35,3.41,3.95,2.77,,2.44,88.88,8.7,0,0,0
933,9/15/2022,-1.03,0.42,0.55,-0.37,0.2,0.009,0.202301,3901.35,2.45144,2.43,2.57,4.77,8.45,3.45,4,3,,,85.72,8.6,0,0,0
934,9/16/2022,-0.98,-0.74,0.84,1.67,0.93,0.009,0.189025,3873.33,2.44906,2.38,2.49,5,8.64,3.45,3.96,3.24,,2.9,85.57,8.11,0,0,0
935,9/19/2022,0.72,-0.06,0.67,0.6,-0.08,0.009,0.147426,3899.89,2.45934,2.34,2.44,4.88,8.59,3.49,4.05,3.32,,2.98,86.15,7.96,0,0,0
936,9/20/2022,-1.16,-0.3,0.05,-0.12,0.34,0.009,0.132452,3855.93,2.47149,2.4,2.48,4.88,8.65,3.57,4.03,3.49,,3.02,84.69,8.01,0,0,0
937,9/21/2022,-1.68,0.35,0.08,0.37,0.11,0.009,0.116853,3789.93,2.48902,2.38,2.47,4.87,8.63,3.51,4.08,3.51,,3.02,83.38,7.99,0,0,0
938,9/22/2022,-1.14,-1.15,0.41,1.15,0.9,0.009,0.100625,3757.99,3.23112,2.41,2.45,4.91,8.84,3.7,4.08,3.55,,3.04,84.02,7.76,0,0,0
939,9/23/2022,-1.85,-0.48,-0.81,0.2,-0.23,0.009,0.0837627,3693.23,3.23855,2.37,2.38,5.12,9.09,3.69,4.15,3.51,,3.1,79.07,6.75,0,0,0
940,9/26/2022,-1.02,-0.05,-0.74,0.17,-0.41,0.009,0.0304234,3655.04,3.23256,2.32,2.33,5.18,9.33,3.88,4.17,3.47,,3.06,77.17,6.75,0,0,0
941,9/27/2022,-0.05,0.57,-0.94,-0.61,-0.88,0.009,0.0131848,3647.29,3.23302,2.33,2.35,5.22,9.43,3.97,4.16,3.52,,3.2,78.91,6.83,0,0,0
942,9/28/2022,2.15,0.9,-0.33,-0.84,-0.72,0.009,-0.00360766,3719.04,3.23204,2.33,2.37,5.47,9.35,3.72,3.99,3.43,,,82.61,6.59,0,0,0
943,9/29/2022,-2.17,-0.28,0.87,0.43,0.5,0.009,-0.0199593,3640.47,3.23471,2.19,2.18,5.5,9.5,3.76,3.98,3.5,,,81.78,6.57,0,0,0
944,9/30/2022,-1.42,0.59,0.27,-0.67,-0.1,0.009,-0.0358752,3585.62,3.22436,2.15,2.14,5.43,9.5,3.83,4.05,3.48,,,79.91,6.4,0,0,0
945,10/3/2022,2.55,0.01,0.69,0.88,0.34,0.011,-0.0805393,3678.43,3.22907,2.24,2.26,5.43,9.37,3.67,4.01,3.47,,3.11,84.05,5.64,0,0,0
946,10/4/2022,3.3,0.72,-0.05,-1.03,-0.31,0.011,-0.0945968,3790.93,3.22463,2.24,2.28,5.12,9.02,3.62,4.15,3.65,3.54,3.21,86.87,5.4,0,0,0
947,10/5/2022,-0.22,-0.38,0.08,0.31,0.15,0.011,-0.108306,3783.28,3.22864,2.22,2.26,5.09,9.09,3.76,4.14,3.41,3.17,3.15,88.22,5.84,0,0,0
948,10/6/2022,-0.86,0.46,0.12,-0.09,-0.48,0.011,-0.12167,3744.52,3.23046,2.22,2.29,4.95,9.03,3.83,4.19,3.55,3.58,3.07,88.9,6.91,0,0,0
949,10/7/2022,-2.91,-0.22,1.67,0.95,1.45,0.011,-0.134694,3639.66,3.23089,2.27,2.36,5.02,9.17,3.89,4.24,,3.59,,93.07,6.25,0,0,0
950,10/10/2022,-0.81,0.24,0.77,1.54,0.39,0.011,-0.172493,3612.39,3.23089,,,5.03,9.18,,,,,,91.6,,0,0,0
951,10/11/2022,-0.7,0.61,0.33,0.58,0.65,0.011,-0.18565,3588.84,3.22547,2.31,2.36,5.25,9.42,3.93,4.28,3.67,3.67,3.17,89.75,6.2,0,0,0
952,10/12/2022,-0.27,0.03,0,-0.02,0.01,0.011,-0.199215,3577.03,3.2314,2.29,2.32,5.31,9.44,3.91,4.28,3.56,3.72,3.19,87.83,6.6,0,0,0
953,10/13/2022,2.4,-0.27,1.58,0.56,0.94,0.011,-0.213191,3669.91,3.22828,2.34,2.38,5.25,9.5,3.97,4.46,3.79,3.73,3.25,89.59,6.25,0,0,0
954,10/14/2022,-2.46,-0.2,1.21,0.53,1.56,0.011,-0.227582,3583.07,3.22445,2.41,2.44,5.15,9.43,4,4.5,3.58,3.85,3.17,86.1,6.1,0,0,0
955,10/17/2022,2.74,0.37,-1.42,-1.01,-1.16,0.011,-0.272821,3677.95,3.23554,2.45,2.48,5.04,9.31,4.02,4.5,3.85,3.86,3.32,86,6.08,0,0,0
956,10/18/2022,1.19,-0.13,0,-0.43,0.05,0.011,-0.28797,3719.98,3.23156,2.41,2.42,4.95,9.18,4.01,4.5,3.89,3.94,3.35,83.29,6.16,0,0,0
957,10/19/2022,-0.87,-1.18,1.21,0.64,0.75,0.011,-0.303082,3695.16,3.24086,2.42,2.46,4.97,9.32,4.14,4.6,4.07,3.91,3.45,86,5.63,0,0,0
958,10/20/2022,-0.8,-0.35,-0.44,-0.6,0.15,0.011,-0.318163,3665.78,3.2455,2.51,2.65,4.89,9.33,4.24,4.66,4.11,3.99,3.36,86.02,5.1,0,0,0
959,10/21/2022,2.3,-0.06,0.11,0.61,-0.23,0.011,-0.333217,3752.75,3.25387,2.52,2.69,4.99,9.36,4.21,4.58,4.19,3.64,3.48,85.47,4.45,0,0,0
960,10/24/2022,1.03,-0.62,0.46,1.17,0.47,0.011,-0.378274,3797.34,3.26129,2.59,2.72,4.91,9.29,4.25,4.61,4,3.94,3.65,86.12,4.81,0,0,0
961,10/25/2022,1.78,1.02,-1.51,-1.17,-1.22,0.011,-0.393285,3859.11,3.26522,2.51,2.62,4.88,9.13,4.1,4.6,4.16,3.9,3.68,86.93,5.17,0,0,0
962,10/26/2022,-0.66,0.69,0.89,-0.8,0.67,0.011,-0.408302,3830.6,3.28265,2.44,2.56,4.8,9.01,4.04,4.54,4.16,3.98,3.38,89.39,5.28,0,0,0
963,10/27/2022,-0.54,0.43,1.06,-0.38,0.51,0.011,-0.42333,3807.3,3.29389,2.45,2.57,4.76,8.87,3.96,4.5,4,4.16,3.33,89.06,5.3,0,0,0
964,10/28/2022,2.33,0.06,-0.33,0.38,0.6,0.011,-0.438372,3901.06,3.32129,2.51,2.62,4.54,8.73,4.02,4.55,3.83,4.15,3.37,87.85,5.02,0,0,0
965,10/31/2022,-0.67,0.46,0.74,-0.21,0.48,0.011,-0.483647,3871.98,3.33255,2.52,2.67,4.63,8.92,4.1,4.66,4.25,4.05,,86.54,5.02,0,0,0
966,11/1/2022,-0.35,0.44,0.78,-0.03,0.41,0.014,-0.498815,3856.1,3.34396,2.51,2.65,4.61,8.91,4.07,4.75,,,3.68,88.36,4.57,0,0,0
967,11/2/2022,-2.67,-0.87,1.6,0.21,1.05,0.014,-0.513605,3759.69,3.34287,2.53,2.68,4.62,8.95,4.1,4.76,,4.3,,90.06,4.58,0,0,0
968,11/3/2022,-1.03,0.39,0.31,-0.17,0.07,0.014,-0.52802,3719.89,4.03418,2.4,2.54,4.81,9.22,4.14,4.78,4.27,4.21,3.82,88.14,4.65,0,0,0
969,11/4/2022,1.16,-0.26,1.29,2.2,0.61,0.014,-0.542065,3770.55,3.99145,2.48,2.61,4.77,9.17,4.17,4.76,,4.24,3.87,92.58,4,0,0,0
970,11/7/2022,0.87,-0.34,0.6,1.06,0.93,0.014,-0.581985,3806.8,3.98912,2.53,2.67,4.71,9.16,4.22,4.8,4.39,4.47,3.9,91.8,4.62,0,0,0
971,11/8/2022,0.5,-0.54,-0.38,-0.21,0.07,0.014,-0.594517,3828.11,3.98571,2.5,2.61,4.79,9.15,4.14,4.77,4.59,4.25,3.85,88.8,4,0,0,0
972,11/9/2022,-2.25,-0.5,0.55,0.94,1.06,0.014,-0.606663,3748.57,3.98135,2.42,2.53,4.99,9.31,4.12,4.75,4.24,4.22,3.88,85.79,3.46,0,0,0
973,11/10/2022,5.68,1.05,-3.1,-0.71,-2.79,0.014,-0.618425,3956.37,3.97793,2.39,2.47,4.8,8.82,3.82,4.59,4.6,4.21,3.9,86.52,4.8,0,0,0
974,11/11/2022,1.07,0.17,-1.08,-0.88,-1.12,0.014,-0.629808,3992.93,3.97793,,,4.81,8.82,,,,,,89.14,4.8,0,0,0
975,11/14/2022,-0.95,-0.26,0.25,0.54,0.43,0.014,-0.661537,3957.25,3.99581,2.37,2.42,4.67,8.73,3.88,4.63,,4.16,3.92,85.85,6.24,0,0,0
976,11/15/2022,1.03,0.47,-0.7,-0.5,-0.52,0.014,-0.67108,3991.73,3.99961,2.35,2.4,4.64,8.62,3.8,4.6,4.22,,,86.87,5.9,0,0,0
977,11/16/2022,-1.03,-1.07,0.57,1.16,0.91,0.014,-0.680084,3958.79,3.99049,2.29,2.35,4.71,8.63,3.67,4.62,4.35,,3.94,85.62,5.88,0,0,0
978,11/17/2022,-0.42,-0.28,0.58,1.34,0.75,0.014,-0.688549,3946.56,3.99198,2.28,2.32,4.75,8.76,3.77,4.68,4.33,,3.95,81.69,6.2,0,0,0
979,11/18/2022,0.4,-0.09,0.08,0.4,0.62,0.014,-0.696478,3965.34,4.03863,2.25,2.28,4.65,8.73,3.82,4.74,4.59,4.22,4.05,80.07,6.1,0,0,0
980,11/21/2022,-0.53,-0.2,0.99,0.47,1.08,0.014,-0.717711,3949.94,4.03317,2.31,2.34,4.64,8.72,3.83,4.75,4.59,4.23,3.9,79.74,6.23,0,0,0
981,11/22/2022,1.35,-0.38,0.45,0.7,-0.24,0.014,-0.724786,4003.58,4.0077,2.32,2.35,4.57,8.61,3.76,4.79,4.63,,,80.83,6.27,0,0,0
982,11/23/2022,0.63,-0.25,-0.94,-0.73,-0.56,0.014,-0.731968,4027.26,4.03186,2.32,2.33,4.51,8.49,3.71,4.75,,,,77.93,6.57,0,0,0
983,11/25/2022,-0.02,0.27,0.43,-0.17,0.14,0.014,-0.746664,4026.12,4.03367,2.32,2.34,4.52,8.5,3.68,4.76,4.55,,,76.45,6.57,0,0,0
984,11/28/2022,-1.55,-0.47,-0.21,0.31,0.32,0.014,-0.769178,3963.94,4.03149,2.26,2.29,4.63,8.6,3.69,4.76,4.56,,3.99,77.1,6,0,0,0
985,11/29/2022,-0.18,0.35,1.03,0.19,0.47,0.014,-0.776265,3957.63,4.04775,2.25,2.3,4.63,8.65,3.75,4.78,4.49,,4.01,77.96,6.03,0,0,0
986,11/30/2022,3.12,-0.14,-2.07,-0.78,-1.42,0.014,-0.783081,4080.11,4.05083,2.34,2.41,4.55,8.46,3.68,4.74,,,,80.48,7,0,0,0
987,12/1/2022,-0.02,0.04,-0.69,-0.32,-0.3,0.016,-0.789629,4076.57,4.02529,2.36,2.45,4.48,8.26,3.53,4.66,4.42,,4.01,81.06,6.33,0,0,0
988,12/2/2022,-0.08,0.82,-0.56,-0.39,0.32,0.016,-0.794228,4071.7,4.02417,2.43,2.51,4.5,8.27,3.51,4.69,4.47,,4.05,79.86,4.92,0,0,0
